11001111110010100011100101000100 00110110111111100111100111011000 00010000111111001001011000111000 10100001100111011111010101100100 00101000011010101111011101010100 01011010001100011000111010100000 01001001000011000100010111111101 10010100101101010010010001001110 00111100101100100101011100100011 11011001011100010110101001011000 11001001001011011100000110011110 00001000111100001100110000011110 10101111110111010111010010001100 10000110101111010010111110100001 00011000111011010110000000010011 10000000001000100000010111011110 00010000011010110001010111001000 01011110011001011000110011100110 11101110101010111000001010011111 11010100100001001010111111101111 11000001001010000001010111000100 01010010110100101101001010100101 10100000101110010100100011100110 11111111110001110010010000011111 01111101000110001100011000111001 10000001011011100111010000100011 00010001110011011010000010011001 00111000100101011011011111010001 00111111001100001111010001000101 11000001100001110011000100110001 01010011111011010111111011111100 00101110100111011000111010110001 01010100010101
00100000100000100010011100111011 10110010110110001011110111010001 10011011101010100111110000111011 10000110100001011100100000011101 11111111111000101101111100000110 01111011000001011010001101001010 11011100101101011100100110001011 01001001100111001010011001101010 01001000010011100011000000001010 00110100100010011000010100111001 10001000011001100101100111000111 01000011011010001110101111110111 11110010110111110000001011010000 01001111010011110110001101011100 00110111111000101010101110100001 00101000110001010001111001011011 11111100100100100111001011101010 10010010000101100010001111000100 01001000111001110100011000001111 01110111011100000100111111100000 10011110001110011010101110001110 10010100101001100001000111100001 11000010010011110010101010100001 01000101100110011100111111101111 00010101010011100001011100100100 00101010011010011000001001010101 10111110111010101110111011110001 01000110101100110000010100111101 11000100010101110001100111101100 11011101011110101010101011111101 10011000000010100001101001000011 10000000001110111101101010110110 01010111010111
10011000110000010010000111001011 01111011111100110010001011001011 00101100100011001110101011100011 01111101101110101010010101111010 01110110011001100000101101100101 11011001101011011001111000001101 10101110000110011110110100011110 11101101011000010001111000001000 00101111100111101110110110010001 10010110001110010101111000111001 00000001110101001100100011111101 11101000011011000101001111101001 11001100101111001001010101110100 01000011111010000010111001011011 00110110001111011101011101110001 01101011010011111000101011010000 10110010111100101011000011001101 10100001100011110111010111001001 10101101011001100000001111000100 10011010101001000100101100101111 01010001011100010111001100010000 10001011000011101100100100110101 10110010100000110100011000100110 11000100000001100111010110110010 01001000110111111100000001001010 00011101101011111000011010101110 00110001001001001001101010000001 10110100110010101001010100011000 01111110011011110001010010100010 01111101010011110111101000001110 11001001100100100100010010111010 10001111110011010001101001101010 01001100001110
10011111101010000101100001110001 10101110001101110100001001111010 01010110111011001000110000100101 10111100110010010101100100110000 10001000101110111110011110100001 11000010010101111101010010011010 01100001010011011110110010101011 10101001100011011110101110101110 01001101100100110101010011101010 01101000001010101101100000010010 10100110010010010111110000100101 11110010011111010011110011010010 00001100010111101000101100000000 11010001010111000110011000001111 11110000110000001111011110110101 11011101000100110000111110001011 00000001011010100100000011001110 10011010000110000000101100010010 10011110010101110010001101111101 11100100100000111011001110101110 11111010110001011101110001010000 00100000000110100110100110111100 01011011100100111101010100001000 10001100110101101101011100000100 10111100001110001100101011011011 11101010100110111010101010100110 10111000100101011001100011100000 01101011000010000101100110101010 01010000000010100001111101110011 10010010101110100011000110011001 10011110101000110001000111111111 10000110000100111011101111010101 01001110001100
00100010011010110110001110001001 01001110110111001011111011000111 00111110110101111011010001000101 00000111001010010011011111101101 00011110110001111010111100111010 11100000010110011100111101011110 00111111111001000111111101100101 00001001110111110110111011101101 11010010011110001000110010000110 01111110001101100011111000011010 11010101111010110000001010111010 10010100010100101110100110111101 00111010010111110011000110010101 11110001110011011001010011111101 11010100111000010111100111110000 00111010110100001010000101011100 00110001100011011000011001001010 01000101111111000011010001110011 00100001110100101001000001010011 10001001101100100001011001111111 11111110101101111011110000100011 01100010110011011010010011111001 01001111001111100001111101010111 01000110111100111110001100111111 00101111010010111111110101000101 10101101010110101010011010111100 01111110000000001001110101101101 10011111000000100100010111001110 00100000000001001011010011000011 01100010001101010111101100010000 10001101011110001010010001100010 11111101111010101110110100010101 01011001100111
00011001011011101101000001110110 10010100111000111001010100000001 11101100101001110110111011110011 00111001111100101100010000101100 10001111000111001110101110000110 00001001010000101110000000000110 11000111110101101011111101100001 00001011110011010010111000111000 10010000110001000100011100101110 01110010000111111101011111100001 01001110001100101111101010110001 00001111011101100000100101001001 10011001001100101000000000111011 10010010110001000010000100000100 11001011111010011101001000011001 01001110000101101100011010011111 00101101110100101010011001111100 01001111001110111100101111010100 10001100111011101001010110101011 11111101010001010000110101010010 11001101010001110010101110100110 10101100001110100001110010111011 01011100010011010001011010010110 01000110101000100100001111010011 00100111100000011011111010111001 10011011111011110110100100001010 10100000011001001101101011011101 11011000011000010001100100001100 11000110111110111111100001001000 01111001000110000000110000001101 10110011001000110010001011011101 00001100011000110100011100101110 01100110000001
00101000001011011010111100100101 11001000111100101111100110000000 01001000100110011011101110110100 10110011110100010110110010000001 00101000011001000110010111011101 00001011100110001010000011010000 11101000001000000000111101111111 11010011110010100110111011001100 00100100111001000000110101111100 01000100001011110010010000010010 11110101100001010111101110111101 01010111111010001010000110000100 00000000000111001010001100000111 11001100000000011100011001010100 01000000111100011101111011010001 10111110000110101001110011011110 11001011000110100011110101011000 00101010010110010101111011111110 10111010001110010110011010010000 11010010001111001100110011100011 10101010011101111101000110011010 10110000101110111010100011110001 10101001011000001111100001010111 10111110111000100010000111000001 00111000010000101001001101010011 01100000101001110110011010000111 01110100100011000000111000010001 00111010111001010010001001101101 10000110110101111010101000000111 11101011001010001011111110111101 01010001011101101000100010100111 10000111100110100100110010100000 01010001101110
11010001011110001110000010110100 11101000001100010010010110000100 11000111101000111011001011101000 11000110000000100111100011111011 11101101111000100100010001111000 01100000100001000111010001101001 11111100000010000101001110111011 11110000010100100110000001010100 10001000010111010101000111111100 01100101100100110101110011010111 10100000100111100111011001001100 10011100100010011001101111110111 11110001100011011010100000000110 00100001001111110010000110010011 11101111001000010010110011011101 10100111110010010110101101111000 00001010100000011100100101001010 11101110010101110001110110110100 01101110011001101100101101101000 11111100000000111111011010101100 00100011110110000100001101111010 11110111010001000011110000101111 01000011101001100001011101100011 01101000101011110000100100001111 00111101101100011000010001100000 00001111000101101100011011111100 11111111100011110111001011011101 10001110001100111110011110110110 11101111011110111101001001111101 10111101001000110011100001000100 10111011001100011011000110010101 00110111000010110010010101010110 01010100010100
11010001001100111111110010000001 11100000000100100101010011110101 00010000111110011100101111101001 01001111001011011011111000011001 01100000001100000111010111010001 11111111000110100010011000001110 11110000000010110001100111000010 11010111011110110110011010001100 00110001001001001001011011001010 11101000000001110001101000000100 00101000000011100011001000001011 00110001110111101110000010101011 01001010000011000100000010001100 01100010110000011110100101010110 11101101000011110101111001000101 00100111000000100011001011000100 01011011110000100100101111011000 11010110100100110111011010010100 11000100011001111101011010010101 00010000110000001111001011111101 01101101110101101001011000011011 00010101000001111010101000011010 01111110110101111111011010100100 10110001110001000010011101111101 00100011011001011101010110101001 00111010111010101111110101101010 00010101101100011111101001111100 01101100100000100001011100111000 01010010100001000100111001100010 00000110100100001011101110111010 00110100101110101100011110010001 10011011001101110001010010101001 01100000010010
00111000110010100110001111000100 10001001001000111001010000001001 11010100010000001010101000000101 00010110100100110010001011010000 11100100010001111011010101011111 01111101111010110111111001110010 10011001010001011111101111100101 01000101110110101010000010101001 10001010010001010101011110111100 11111111001010111001110000010110 11010010010011101001011100011010 01101101000110110111011100100111 10011000001001011000110110010101 11111000111001110101001110101100 10000111000000010010101100001010 00010011110111100101001110110011 10000100101001001100111110010100 10001011011100001001000100011101 01001010011101110010010100011110 01000001111111011111110110011001 01101110000001010000010111100110 00011111110101011001100010000101 10110100111111101000010111001011 00000010010001011000011000001010 10010111100101010000010101000000 11101100100001000011010010011001 10111001100000101101100101010100 00101101001010000111011100101111 01110001110000101000001111111001 01110101101000000010111100001100 01101110000111110000100000100100 00101000010111001111100010011110 01100110110010
00010001011010100100101111111010 11100000100100011011111011010111 01010011011101011000011010011000 01100110111110011111000000010001 11101111001110010111100001000110 11011100000001110111101110010010 11000110111100101111100011100011 01100100010100111101010001000101 10001000000011111010011100101011 11011101011010001000000101101101 11010111110000001011001000100011 10010001010001010011011101101101 00000101111101100010111100101010 01000001111000100100110110100101 01000100111101000011110110101010 01010110110001111001011000001111 10001001000111111011100011011010 11010001110000110000010001100111 00100000010100001110111110000111 01011100101110001110011010000010 11010101001111011111000000000010 01000100011111010100110001101110 10001011101111111010011010101111 10011010110011001000100001010111 01000010100010111111000111111001 10100100101001110011010001011011 10110100101100111100110001011000 01000100100101001111111000111001 10011100011011010010111000111100 01101010111000011010000001000100 11100001001110110000110110001001 00001110001000111101110010011100 01010100000001
11001110000101011111110011011100 00110101110110111111011100000111 10100101000000011010101001010111 11111000100100100011110001100010 10110011010000011000001000111100 01011110101011011101101000011001 11010010101000000001101101011001 11011001111010011010111000110110 00010000101101101101011010101001 01011011111111100011000001100111 10011111010010011110010001000111 10110100101101011110100110010101 11000000111101010110101111101100 00101010111011001011011000001101 00000011010101010110101001001111 10000110101011010000001111100111 00001001100000011111100101001101 00100110101100101110111011101010 10000110110110011001110000101111 00001110000001001011001101000001 10000010000010101110010000100110 11010000101010110111100001111100 10101111111111100001000010010101 01100010110011101011011111101010 01011101101101000100000000101110 01111101111000000101001100101100 10001011001100000110101110001010 10100100101001010011010101111010 01110000111010100000001111010110 01111101001101010100011111101011 00000100000000101010110110011011 10111110101110010001111001010001 01010111111010
11111110110111111111101110010110 01101101111000111101100110000000 01001001010011110111111001011111 00110100000010100100110001110000 00011000100011101000010100001011 10110110001010001000000100001111 01000101001101101001001100100110 10011001101100000110111101010000 01010111111110110101010011111111 10111010010111101000111000101101 01011110010100010111100000000000 10111110100000010110010011001010 00100000001001110010001010110010 01101111101000111000100101101101 00100011011010000110101011001111 10001110110100101101111010000000 11001101010110111000101110001111 10000011010100101000100000100011 10100111011000000010001011110000 10011001100101001001110100111000 11010000001000110010000101011100 11100100000111001011001010100101 01110100001000010101001010111010 11101000111101101110110101010000 10010110010011001001101010100001 01000111000110111101010001111001 01110010101110100100100011011111 10101010101111011100010010010010 01101010110101011000110000101010 01100000011110111110000100001010 00101100010111110111110010010100 00000000000001101100011010111101 01001101001100
01011101010000011111110010110100 01010010010000001010100110000011 11010000011110000111010110101110 01011111001111101101100011011100 10001101001100001010000100101001 11001010011101011101100010011010 00100100111111101000001111100010 11000110011110101000100100111101 11110010101010100100111011110001 00110111110010110111111101010100 10111101111001001101011001110111 01000111010110001000100001100011 10000100011011111101100111101111 01000101110011000010010100010001 10100010110010101010110010100101 11110101010010011001001110011010 10101000000011110010111010100111 00100101100010000000100001010001 01000010110011011001000111111011 01100100011010000110101010100000 01001101000001001010111011110011 11101010101001110111111001100110 00100000101010111100110000010010 10101101011000101101110011001110 00001110001001010111101001001101 00111000001110100110000100001001 00000011010001000101100010001101 10011110001101000011101100000011 01110100010101100010010001000010 00101001111100011100101110100101 11011011010001110110100011001101 01101111110000001101011111100100 01011001100100
01111000010101110000110100110111 00011110111001001011111110011011 11110001111000100010100100110000 01111111000110010111100110001100 10100111101111111101000011001111 00100010000010001110000010011110 11110010111011111101101001000111 00101011110100101001111001101001 11011100011001111100000011001110 00000100001101010101001111111101 00000000010000010011011000111010 10001100000001110111100010100011 00110011011011100111101000000000 11011011001101001001101101011101 11011100111010010001011010011010 11100110001001101011111101110011 00000110100110010000110000000010 00001000101101100110010010111010 11011000100110000111010011010101 10010011111100100111010111001101 10111100000101101110100000010000 01111111101011000100010100010100 10000110110011101010011100100010 11100101100011011010110011011100 11011100000100010001000001110100 00110010011110011111111101100111 11000000011100010101111101011010 10111111001001100110110101000011 00111001101110000011000100010110 10010101110111001001101000010101 10100101001101000011001111011101 00101110100100111011000110000011 01011001111110
10010011010000010010101101100101 01010111001011000000100000001111 10110001011001110111011110111110 10111110011000100111111010011100 11010101001010010110110000100010 11001111011000111110111001000011 01110000111110011001000000000100 10110110100110000010100111001011 01111101101110010001101010000101 01100111110110000010010001101001 11010011011111011100111000110000 10110010101111100010000100010011 01100000001100010011110101100110 11000001111011010110011000010000 11000101111101101101010110100101 10101100001001010110110101110010 00000011100111110001101010101100 10101111011001000100010001101010 10110001010110011110000100000000 01001001001111001110011001001111 01010001001010001101010110101110 10110010111011110111100100111011 00110011110100111101111100111000 01011000000110010110011101000011 11111101000001110110100001001010 10001110011110001100011000010010 10001110001011110111001100011111 10111100110110010001001111011001 11000010101000001000011010111000 10000101111101111000011111010000 00000000001101011111010101101101 01100110111001000111010001001100 01001110110110
00001101110010111101010001000110 01100101111011010100100011011100 01011101010001011111000001110011 00100001001011011010000000000111 00010010001010101101010111001000 01100010001111011111111000000100 10010000010100101111100100001111 11000100101100100100000110001011 00100101111001100010000111100011 01000011001011001000000011111001 01100110001110011000011010000001 00101101001101001011110001110100 00010000111111110111100111010101 10010011010101000110111101001110 01101001000101101110000011101011 01001011100000010010111111010100 10011111111100110001111101011110 10101110101101000000100000100110 10110010101110100000110100110111 10000001010000100000011110001101 00101010100001010011101001000010 11111100110110000011111100000101 00110011000110001011000101010100 11000101001001000000000101011010 10000011110111000001001011101100 11101110010011001010101010011100 00001101110100100010010010001101 00101011101111101100011100011001 11010111100010100000100110011001 11010100010001110100100001010110 11010100001110100010101010101100 10110101011001110111110010100101 01001110011000
00000000101101011010111101000001 00110111100100110101111100110011 11011110001011000010111010111101 11111111011010011001011110111010 10011111110011101000111001111001 11001110101011010100001110110101 10000110000000001010111100111011 11001110001110001000010100110000 01110001000001111000110100011101 11111010100011111111111110001010 11011010011010000101100011010011 00001000000111110101101000001000 11010010110111010110100100100000 10010000001111111100010000011000 00011000111111011011100001111111 11110111111001110001011110100111 10000001110110101011110011110010 00111110001010011011110011000101 01010000011000010011001001011010 11100010001101100101110000010000 10010000110101010101100111101010 00111001100100100011101010101110 11100100110111000000001111000000 10000100010000111000100001110111 01100110001001110011101001100111 01001101001000111011101110100000 01100011010110101110100110000000 01111000101010111100000110100101 10001000110110011101000000001010 01001110111100111100100001111001 01011101010101110010101001110110 01001110110010011101101000101111 01001011000001
01001001011100001111000111100100 00101110010011111111000110101100 11100100000001100100001000001110 10110100110011000101101100110000 01010011101000110110100100101011 00111000101111110101110001001110 11101101010110010100000101000101 00100000110011111011101101011100 00011111111110000010010001101010 01011111100111010011011011110000 10011110000010000000010010110100 11011111101110001101010110101011 11111111010100001001101101101111 00110100010100110100000011001000 11010100001011011011010011100100 00011000010010101110101110101001 00110101101101111101010101010100 11011001111111110101010100110101 11111100010001010101101010101011 10100101111001101110111001110100 00100010010100100111101101100100 00101111000010000001100011111101 01011011101010011111101000010100 01001111101100101111010000001011 00010000001011100010101101101001 11111110011001010101001011001111 00011001000001001101000001001010 00011010110010110100010101101101 10101011000001011001001100001001 01110101101111111110001110110100 00001111000101011001011001110100 10011001001011110111110000010011 01010010100010
10100101000110110100011111010001 01110000100010101100100110101001 11011100100110011101001010000010 11111001110111011000101000010110 01110110010000111110000001101010 00111011010101110010010011001110 01100010011000000011110111000011 11101110001110101011000001001010 00110101000101111110001100010011 00101110110111011001101001011010 11110101000100011111110111110000 11101010111101101001010001000011 10111010110110000000011000110101 01101111010001000010111100110101 00110000001110100111110111101110 11110010101001000000111000011111 10100100111111001101001110010011 00101011010011100011111110011100 10111000010011001001011010001111 00000000001111110111010100101101 00001011110110000110111111000110 10001110000100000010110111001010 00101110011011110111100111001011 10110010001101111010111100010101 10001111111011010001010110000110 01000011011110000100101110100000 11000110100011101111101101000100 10100110100001100111101010110011 11011000110110010011011001001111 00110001100011101111100011010010 11000101010111010101110110011001 10110101000000010111010110001001 01011101111110
10110110001110000001011000101011 10011100100110001101100011000110 01111010101001000011000110011010 11101110110110100011111110001110 11001101111100000011100011001010 11101101000110100011000010010011 10111010111011101011101101000010 00110001011001000010111001111000 01110010001100000010001010001000 10101001101000011101001101111100 11000011111110011100010100000001 11110011111011011100101010011000 01101111100010010110111111110100 11101001010101010001011011101110 01111100011111101101011011011100 01011101100101100000011001010011 11101001011001000100101110101110 00001001001100111111101100001101 00111011001110110101010001010110 11111111100111111010011000110111 11100010111000010010101101101001 00110111100111011111100010000100 01110000011011110011011001110011 00011011101100111111001000001010 11101101001110010001100101111011 10010110010001111111010101000101 01010011010101001011010111010101 01011111100110011010100000000111 11101000111110110101000100110011 10010011111010000010010111101110 11110000100101001010000100100111 11011111101100000011111010101001 01011100010100
11101111001100110001101011010111 00000111100010101101111000001001 01011110111001001000011101011001 11010000001000111100010000110111 00010011001110110101110111101110 10000111100110100010110111010010 10011111110001101110100011000110 11100001010110111110101011111010 10001001101011110101101101110010 10101110001100111100010001110010 00010000000000010100101001010011 00001010110011010000101100110100 10100000011100001001001100001110 01101010011010101001000110111011 11001001001101110100110000000001 10100111101011011011000011111011 01101010110000111000100011100111 01111100101100011100111101000000 01110011110111101101010111010001 01011100010000000001101011010110 00101100010010100001110100011001 11011001010111110011011100001001 10100010010011010010100101001111 10111010010110010100011000000011 00101011110111010001100010000011 00011011001111000001101000101001 10101001000011011111100101110110 11101000110001100010011110010001 10101111010000000110010111100110 00111111011101100111000000011001 10000100100010001101100110001100 11011110001011110101100111110001 01010110001000
10111101111100001010101011000000 00100010111111001111100011000101 10101110101010000000001110100010 00111111101000001010111110110100 10000100110000110101001011001010 01101111010011110001011101011100 11000011001101010011100000000010 01010101111000110111110111010001 00001101110010011000001110001111 01111100011000110110000000110101 01010011110111001000011111100101 01111101101001100001010000101101 10111111001111111001011110000001 10101111100111010010010100000010 11001100000001111110111101110100 11100011111011111010001000011010 01100101010001000100101101110010 11101001100001110000111111100100 00010101000000110100110101011010 11101001100110010001111111101110 11100110110001111110110010111100 00110011011101101111100001011011 11110110100111000000001100001001 01000101110110000000010010001110 00101010010100111000111011011011 01100100000011100101100110100001 00101110111100111011110111001011 10010100111101101001111001100111 01000100000010110111000101000000 11110001111000000111001101100010 11110110001101100001010001000100 11011100000110111110000000111001 01011010000100
00011100001011000011101111110001 10010101001000000100110000111110 01111001110100100111001000001111 11101001011000000101001100001110 01111111101111010111001010110110 10111110000110000111010110101011 11110100000010111100101101111100 01110010101110011001000111011011 11101100111000101010000111100000 00101110101000100111010111010100 10111001000100001010010111001001 01110001100010011011101101011000 01000110101110000001010111110001 00011010001101001101010110101101 00100101010001001011001100100101 10101100001110011111001101010011 11010011101101001000101101111100 10101101111101110010000100010010 01011110101101000000010011011101 01011111010100111101110101010111 10111100001100110111110011101001 11001010000000000100111101100101 11010000010010010010010111011100 10011000011000100110000110010010 00000001010101011110000111000110 10111011010111011011010010100001 10011100101110111001110100111111 00000000111001011001000101111000 10011111010111000001001100011100 01001000111000011010110110010111 01011110001000001000111000010001 11100000001010110000001001111011 01010010010010
10010010110100110101100000111011 11100101000100010011110110010101 11101000010010110110110010011111 00001010000010111010111000010110 10010101111001010010101100100001 01100101010101000001101111011101 10011011111111001110000010101111 00011111110111110011011111100100 00010011101010010110101001111110 01110101111000011001110100110001 11100000110010010100010111100100 00000110110101000010101000110111 01011100100001011000110001111011 00111011001101011010111101001010 10001000000001001000101011101100 11000111000100100101010010111010 01101000111101001111101000101110 00001010110011111100101110011111 01000100000101110111110001010001 11001101010110000111111110001001 00001100000111111001000101101010 10101010111111101010001100000011 11010101000110100001001110010001 00111101101101100010100011101001 11100111100110001010101010101101 11110111011000101001100100000001 10011110111000000111001011101110 10011100101010101111100101111111 11000101000100001001011011111001 10000010111100011010101011011101 00001000001000000011101011001110 01111010010001001110000000101011 01010111011011
